"Record Length",1000,"Points",-7.72500000e-009,-1.60000008e-003
"Sample Interval",2.50000000e-011,s,-7.70000000e-009,-1.55781257e-003
"Trigger Point",309,"Samples",-7.67500000e-009,-1.48125007e-003
"Trigger Time",4.70760611e-012,s,-7.65000000e-009,-1.37812506e-003
"",,,-7.62500000e-009,-1.25625005e-003
"Horizontal Offset",-7.72500000e-009,s,-7.60000000e-009,-1.12968754e-003
,,,-7.57500000e-009,-1.00468753e-003
,,,-7.55000000e-009,-8.92187526e-004
,,,-7.52500000e-009,-8.00000019e-004
,,,-7.50000000e-009,-7.34375015e-004
,,,-7.47500000e-009,-6.95312512e-004
,,,-7.45000000e-009,-6.81250011e-004
,,,-7.42500000e-009,-6.87500011e-004
,,,-7.40000000e-009,-7.09375013e-004
,,,-7.37500000e-009,-7.40625015e-004
,,,-7.35000000e-009,-7.71875017e-004
,,,-7.32500000e-009,-8.00000019e-004
,,,-7.30000000e-009,-8.18750021e-004
,,,-7.27500000e-009,-8.28125021e-004
,,,-7.25000000e-009,-8.26562521e-004
,,,-7.22500000e-009,-8.20312521e-004
,,,-7.20000000e-009,-8.09375020e-004
,,,-7.17500000e-009,-8.01562519e-004
,,,-7.15000000e-009,-7.96875019e-004
,,,-7.12500000e-009,-8.00000019e-004
,,,-7.10000000e-009,-8.07812520e-004
,,,-7.07500000e-009,-8.20312521e-004
,,,-7.05000000e-009,-8.35937522e-004
,,,-7.02500000e-009,-8.50000023e-004
,,,-7.00000000e-009,-8.57812523e-004
,,,-6.97500000e-009,-8.54687523e-004
,,,-6.95000000e-009,-8.35937522e-004
,,,-6.92500000e-009,-8.00000019e-004
,,,-6.90000000e-009,-7.48437516e-004
,,,-6.87500000e-009,-6.84375011e-004
,,,-6.85000000e-009,-6.12500006e-004
,,,-6.82500000e-009,-5.42187501e-004
,,,-6.80000000e-009,-4.79687497e-004
,,,-6.77500000e-009,-4.31249993e-004
,,,-6.75000000e-009,-4.04687491e-004
,,,-6.72500000e-009,-3.99999991e-004
,,,-6.70000000e-009,-4.28124993e-004
,,,-6.67500000e-009,-4.76562496e-004
,,,-6.65000000e-009,-5.37500001e-004
,,,-6.62500000e-009,-6.07812506e-004
,,,-6.60000000e-009,-6.76562511e-004
,,,-6.57500000e-009,-7.35937515e-004
,,,-6.55000000e-009,-7.78125018e-004
,,,-6.52500000e-009,-8.00000019e-004
,,,-6.50000000e-009,-7.96875019e-004
,,,-6.47500000e-009,-7.68750017e-004
,,,-6.45000000e-009,-7.20312514e-004
,,,-6.42500000e-009,-6.57812509e-004
,,,-6.40000000e-009,-5.87500004e-004
,,,-6.37500000e-009,-5.15624999e-004
